pickups_dt,borough,pickups,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,class,clients_ids,clients_names,clients_genders,drLoc,clients_num,arrv_time
18-04-15 3:00,Manhattan,1480,0,10,66,51,1014.7,0,0,0,0,N,economy,40994022,mahmoud,male,,1,12:22:52 PM
18-04-15 3:00,Queens,172,0,10,66,51,1014.7,0,0,0,0,N,accessibility,77123417,doha,male,,1,7:18:57 AM
18-04-15 3:00,Staten Island,1,0,10,66,51,1014.7,0,0,0,0,N,premium,57931601,sabry,male,,1,6:08:22 AM
18-04-15 4:00,Bronx,39,0,10,64,50,1015,0,0,0,0,N,premium,58395357,sameh,other,,1,2:55:01 PM
18-04-15 4:00,Brooklyn,401,0,10,64,50,1015,0,0,0,0,N,accessibility,90205796,yara,other,,1,8:01:03 AM
18-04-15 4:00,EWR,0,0,10,64,50,1015,0,0,0,0,N,premium,78713903,abdulrahman,other,,1,3:42:20 AM
18-04-15 4:00,Manhattan,1015,0,10,64,50,1015,0,0,0,0,N,accessibility,19712376,khalid,male,,1,5:08:15 PM
18-04-15 4:00,Queens,143,0,10,64,50,1015,0,0,0,0,N,economy,67038356,yousef,female,,1,7:33:57 PM
18-04-15 4:00,Staten Island,1,0,10,64,50,1015,0,0,0,0,N,economy,58044015,sarah,female,,1,8:26:28 AM
18-04-15 5:00,Bronx,19,6,10,63,47,1015,0,0,0.08,0,N,premium,74923216,nada,female,,1,9:21:07 AM
18-04-15 5:00,Brooklyn,272,6,10,63,47,1015,0,0,0.08,0,N,accessibility,81442403,mahmoud,female,,1,7:36:41 AM
18-04-15 5:00,EWR,0,6,10,63,47,1015,0,0,0.08,0,N,accessibility,34994624,sarah,female,,1,11:41:36 PM
18-04-15 5:00,Manhattan,645,6,10,63,47,1015,0,0,0.08,0,N,economy,82896877,john,female,,1,6:29:18 PM
18-04-15 5:00,Queens,135,6,10,63,47,1015,0,0,0.08,0,N,carpool,29667887,bishoy,male,,1,7:21:53 AM
18-04-15 5:00,Staten Island,0,6,10,63,47,1015,0,0,0.08,0,N,economy,7195470,sameh,female,,1,11:45:27 AM
18-04-15 6:00,Bronx,25,0,10,63,46,1015,0,0,0,0,N,premium,30824635,hadeer,male,,1,5:21:01 AM
18-04-15 6:00,Brooklyn,266,0,10,63,46,1015,0,0,0,0,N,economy,97977024,yara,female,,1,2:00:54 AM
18-04-15 6:00,EWR,0,0,10,63,46,1015,0,0,0,0,N,accessibility,9355691,nada,male,,1,7:23:38 AM
18-04-15 6:00,Manhattan,578,0,10,63,46,1015,0,0,0,0,N,premium,46543588,doha,female,,1,12:47:56 AM
18-04-15 6:00,Queens,149,0,10,63,46,1015,0,0,0,0,N,economy,25460349,ibrahim,other,,1,3:07:13 PM
18-04-15 6:00,Staten Island,1,0,10,63,46,1015,0,0,0,0,N,economy,78331903,ibrahim,female,,1,1:00:16 AM
18-04-15 6:00,NA,1,0,10,63,46,1015,0,0,0,0,N,economy,91125180,nada,male,,1,1:32:48 AM
18-04-15 7:00,Bronx,23,0,10,61,45,1014.6,0,0,0,0,N,accessibility,91071032,rahmah,male,,1,10:12:32 AM
18-04-15 7:00,Brooklyn,320,0,10,61,45,1014.6,0,0,0,0,N,accessibility,98736107,abdulrahman,male,,1,1:32:10 AM
18-04-15 7:00,EWR,0,0,10,61,45,1014.6,0,0,0,0,N,economy,48104379,yara,other,,1,7:46:49 PM
18-04-15 7:00,Manhattan,613,0,10,61,45,1014.6,0,0,0,0,N,economy,12264423,ibrahim,male,,1,9:30:32 AM
18-04-15 7:00,Queens,155,0,10,61,45,1014.6,0,0,0,0,N,premium,532525,malek,other,,1,11:05:38 PM
18-04-15 7:00,Staten Island,0,0,10,61,45,1014.6,0,0,0,0,N,carpool,74349568,mahmoud,male,,1,8:39:03 PM
18-04-15 7:00,NA,1,0,10,61,45,1014.6,0,0,0,0,N,carpool,43900070,doha,other,,1,3:15:52 PM
18-04-15 8:00,Bronx,44,0,10,60,44,1014.5,0,0,0,0,N,accessibility,59375007,ibrahim,other,,1,2:00:00 PM
18-04-15 8:00,Brooklyn,406,0,10,60,44,1014.5,0,0,0,0,N,premium,27763936,abdallah,female,,1,4:35:45 PM
18-04-15 8:00,EWR,0,0,10,60,44,1014.5,0,0,0,0,N,carpool,101734812,abdulrahman,female,,1,11:14:23 PM
18-04-15 8:00,Manhattan,819,0,10,60,44,1014.5,0,0,0,0,N,carpool,88381089,abdallah,other,,1,9:21:15 AM
18-04-15 8:00,Queens,223,0,10,60,44,1014.5,0,0,0,0,N,carpool,19010463,yousef,male,,1,11:08:34 PM
18-04-15 8:00,Staten Island,3,0,10,60,44,1014.5,0,0,0,0,N,accessibility,9894965,abdallah,other,,1,1:00:34 PM
18-04-15 8:00,NA,3,0,10,60,44,1014.5,0,0,0,0,N,accessibility,27001282,rahmah,male,,1,10:56:22 AM
18-04-15 9:00,Bronx,49,0,10,60,44,1014.6,0,0,0,0,N,premium,96012175,mahmoud,female,,1,9:49:36 PM
18-04-15 9:00,Brooklyn,571,0,10,60,44,1014.6,0,0,0,0,N,accessibility,26633998,moaz,male,,1,8:16:34 PM
18-04-15 9:00,EWR,0,0,10,60,44,1014.6,0,0,0,0,N,accessibility,46254012,hadeer,male,,1,6:45:24 AM
18-04-15 9:00,Manhattan,1153,0,10,60,44,1014.6,0,0,0,0,N,premium,54612456,yousef,male,,1,7:10:04 PM
18-04-15 9:00,Queens,213,0,10,60,44,1014.6,0,0,0,0,N,carpool,38606477,john,male,,1,11:14:31 AM
18-04-15 9:00,Staten Island,0,0,10,60,44,1014.6,0,0,0,0,N,carpool,44304568,mohamod,male,,1,6:05:41 AM
18-04-15 9:00,NA,1,0,10,60,44,1014.6,0,0,0,0,N,economy,41636782,toka,other,,1,11:05:41 PM
18-04-15 10:00,Bronx,55,5,10,59,43,1014.6,0,0.01,0,0,N,carpool,49042690,bishoy,female,,1,12:15:48 AM
18-04-15 10:00,Brooklyn,679,5,10,59,43,1014.6,0,0.01,0,0,N,accessibility,68275269,mohamod,male,,1,4:54:19 PM
18-04-15 10:00,EWR,0,5,10,59,43,1014.6,0,0.01,0,0,N,premium,71268917,abdulrahman,other,,1,9:29:22 AM
18-04-15 10:00,Manhattan,1599,5,10,59,43,1014.6,0,0.01,0,0,N,premium,31799557,khalid,female,,1,2:47:43 PM
18-04-15 10:00,Queens,248,5,10,59,43,1014.6,0,0.01,0,0,N,premium,71577544,abdallah,female,,1,3:16:27 PM
18-04-15 10:00,Staten Island,1,5,10,59,43,1014.6,0,0.01,0,0,N,economy,5960472,moaz,female,,1,2:58:47 AM
18-04-15 10:00,NA,2,5,10,59,43,1014.6,0,0.01,0,0,N,carpool,66198722,john,other,,1,8:55:59 AM
18-04-15 11:00,Bronx,47,5,10,59,43,1015.1,0,0.01,0,0,N,economy,1310406,safaa,male,,1,12:08:14 PM
18-04-15 11:00,Brooklyn,714,5,10,59,43,1015.1,0,0.01,0,0,N,carpool,51519442,mahmoud,male,,1,6:52:09 PM
18-04-15 11:00,EWR,0,5,10,59,43,1015.1,0,0.01,0,0,N,economy,94350721,abdallah,other,,1,6:11:42 PM
18-04-15 11:00,Manhattan,1866,5,10,59,43,1015.1,0,0.01,0,0,N,carpool,29615306,sabry,female,,1,12:58:41 PM
18-04-15 11:00,Queens,312,5,10,59,43,1015.1,0,0.01,0,0,N,accessibility,66909086,rahmah,male,,1,2:06:49 PM
18-04-15 11:00,Staten Island,2,5,10,59,43,1015.1,0,0.01,0,0,N,economy,93668803,moaz,male,,1,10:50:03 AM
18-04-15 12:00,Bronx,58,3,10,61,43,1015.8,0,0.01,0,0,N,carpool,97059599,abdulrahman,male,,1,9:06:25 PM
18-04-15 12:00,Brooklyn,800,3,10,61,43,1015.8,0,0.01,0,0,N,accessibility,66935957,sabry,other,,1,4:36:11 AM
18-04-15 12:00,EWR,0,3,10,61,43,1015.8,0,0.01,0,0,N,economy,29258456,john,male,,1,7:08:12 PM
18-04-15 12:00,Manhattan,2098,3,10,61,43,1015.8,0,0.01,0,0,N,accessibility,16130486,john,other,,1,10:30:30 PM
18-04-15 12:00,Queens,351,3,10,61,43,1015.8,0,0.01,0,0,N,carpool,22209339,mahmoud,male,,1,4:36:42 AM
18-04-15 12:00,Staten Island,1,3,10,61,43,1015.8,0,0.01,0,0,N,carpool,85339135,doha,male,,1,8:29:12 PM
18-04-15 12:00,NA,3,3,10,61,43,1015.8,0,0.01,0,0,N,economy,28238569,toka,female,,1,4:18:05 AM
18-04-15 13:00,Bronx,64,3,10,63,44,1015.9,0,0.01,0,0,N,premium,56253641,kareem,female,,1,6:26:28 PM
18-04-15 13:00,Brooklyn,831,3,10,63,44,1015.9,0,0.01,0,0,N,economy,67481997,rahmah,male,,1,4:45:21 PM
18-04-15 13:00,EWR,0,3,10,63,44,1015.9,0,0.01,0,0,N,accessibility,90297181,mohamod,other,,1,8:22:17 AM
18-04-15 13:00,Manhattan,2257,3,10,63,44,1015.9,0,0.01,0,0,N,accessibility,58544316,safaa,other,,1,2:20:21 PM
18-04-15 13:00,Queens,332,3,10,63,44,1015.9,0,0.01,0,0,N,economy,90938917,sarah,female,,1,7:20:43 PM
18-04-15 13:00,Staten Island,3,3,10,63,44,1015.9,0,0.01,0,0,N,premium,40594778,abdallah,female,,1,6:21:18 PM
18-04-15 13:00,NA,1,3,10,63,44,1015.9,0,0.01,0,0,N,accessibility,87595444,doha,female,,1,12:49:05 AM
18-04-15 14:00,Bronx,70,8,10,66,43,1015.8,0,0.01,0,0,N,carpool,49863348,amira,other,,1,7:31:25 AM
18-04-15 14:00,Brooklyn,889,8,10,66,43,1015.8,0,0.01,0,0,N,accessibility,5582302,yousef,female,,1,5:44:19 AM
18-04-15 14:00,EWR,0,8,10,66,43,1015.8,0,0.01,0,0,N,economy,90320973,yousef,other,,1,12:38:14 AM
18-04-15 14:00,Manhattan,2388,8,10,66,43,1015.8,0,0.01,0,0,N,economy,23795619,mahmoud,male,,1,5:37:51 AM
18-04-15 14:00,Queens,344,8,10,66,43,1015.8,0,0.01,0,0,N,economy,30600371,nada,other,,1,3:52:42 AM
18-04-15 14:00,Staten Island,3,8,10,66,43,1015.8,0,0.01,0,0,N,premium,95220917,bishoy,female,,1,6:54:34 PM
18-04-15 14:00,NA,2,8,10,66,43,1015.8,0,0.01,0,0,N,carpool,39280534,sarah,male,,1,2:27:07 AM
18-04-15 15:00,Bronx,84,6,10,71,42,1015.4,0,0.01,0,0,N,carpool,42629136,sameh,female,,1,9:56:43 AM
18-04-15 15:00,Brooklyn,922,6,10,71,42,1015.4,0,0.01,0,0,N,carpool,75611212,malek,male,,1,8:37:51 AM
18-04-15 15:00,EWR,0,6,10,71,42,1015.4,0,0.01,0,0,N,accessibility,35423938,yara,other,,1,10:17:26 AM
18-04-15 15:00,Manhattan,2574,6,10,71,42,1015.4,0,0.01,0,0,N,carpool,70537446,nada,female,,1,6:42:48 PM
18-04-15 15:00,Queens,373,6,10,71,42,1015.4,0,0.01,0,0,N,carpool,31824652,mahmoud,male,,1,7:49:10 AM
18-04-15 15:00,Staten Island,5,6,10,71,42,1015.4,0,0.01,0,0,N,accessibility,30136035,nada,female,,1,5:40:15 PM
18-04-15 15:00,NA,2,6,10,71,42,1015.4,0,0.01,0,0,N,carpool,29956022,toka,male,,1,6:19:52 AM
18-04-15 16:00,Bronx,73,0,10,74,40,1014.7,0,0,0,0,N,accessibility,94657822,yousef,female,,1,1:51:45 AM
18-04-15 16:00,Brooklyn,999,0,10,74,40,1014.7,0,0,0,0,N,premium,71623450,ibrahim,female,,1,9:43:36 PM
18-04-15 16:00,EWR,0,0,10,74,40,1014.7,0,0,0,0,N,carpool,67693980,yousef,female,,1,5:02:41 AM
18-04-15 16:00,Manhattan,2939,0,10,74,40,1014.7,0,0,0,0,N,economy,77328679,sabry,male,,1,8:22:33 PM
18-04-15 16:00,Queens,444,0,10,74,40,1014.7,0,0,0,0,N,economy,44792889,malek,other,,1,9:01:45 AM
18-04-15 16:00,Staten Island,4,0,10,74,40,1014.7,0,0,0,0,N,accessibility,57805065,toka,other,,1,2:10:30 AM
18-04-15 16:00,NA,1,0,10,74,40,1014.7,0,0,0,0,N,accessibility,1918491,sarah,male,,1,1:49:57 PM
18-04-15 17:00,Bronx,84,6,10,75,37,1013.6,0,0,0,0,N,carpool,8058435,sameh,female,,1,5:13:24 PM
18-04-15 17:00,Brooklyn,1072,6,10,75,37,1013.6,0,0,0,0,N,premium,60570502,sabry,male,,1,1:08:22 AM
18-04-15 17:00,EWR,0,6,10,75,37,1013.6,0,0,0,0,N,economy,30670777,doha,female,,1,8:14:53 AM
18-04-15 17:00,Manhattan,3797,6,10,75,37,1013.6,0,0,0,0,N,premium,12012659,mahmoud,other,,1,2:33:22 PM
18-04-15 17:00,Queens,352,6,10,75,37,1013.6,0,0,0,0,N,economy,84751666,nada,other,,1,2:45:19 PM
18-04-15 17:00,Staten Island,1,6,10,75,37,1013.6,0,0,0,0,N,accessibility,81006467,yara,female,,1,1:47:35 AM
18-04-15 17:00,NA,1,6,10,75,37,1013.6,0,0,0,0,N,accessibility,78505245,yousef,male,,1,4:39:13 AM
18-04-15 18:00,Bronx,68,0,10,77,37,1012.6,0,0,0,0,N,accessibility,91539245,yousef,female,,1,7:30:26 AM
18-04-15 18:00,Brooklyn,1138,0,10,77,37,1012.6,0,0,0,0,N,economy,90443094,moaz,male,,1,8:32:01 AM
18-04-15 18:00,EWR,0,0,10,77,37,1012.6,0,0,0,0,N,carpool,35617346,john,male,,1,7:09:01 PM
18-04-15 18:00,Manhattan,4271,0,10,77,37,1012.6,0,0,0,0,N,economy,20050008,yara,other,,1,7:27:00 PM
18-04-15 18:00,Queens,413,0,10,77,37,1012.6,0,0,0,0,N,economy,33453552,abdulrahman,male,,1,8:55:08 PM
18-04-15 18:00,Staten Island,3,0,10,77,37,1012.6,0,0,0,0,N,accessibility,71265923,bishoy,male,,1,2:09:42 AM
18-04-15 19:00,Bronx,74,3,10,77,37,1011.9,0,0,0,0,N,economy,57786026,amira,male,,1,1:24:34 AM
18-04-15 19:00,Brooklyn,1253,3,10,77,37,1011.9,0,0,0,0,N,accessibility,74540628,yara,other,,1,6:23:55 AM
18-04-15 19:00,EWR,0,3,10,77,37,1011.9,0,0,0,0,N,accessibility,60945882,hadeer,male,,1,6:13:54 PM
18-04-15 19:00,Manhattan,4562,3,10,77,37,1011.9,0,0,0,0,N,economy,63607434,ibrahim,other,,1,12:33:50 PM
18-04-15 19:00,Queens,441,3,10,77,37,1011.9,0,0,0,0,N,accessibility,16727762,sarah,other,,1,9:05:59 AM
18-04-15 19:00,Staten Island,6,3,10,77,37,1011.9,0,0,0,0,N,economy,67955018,sameh,other,,1,7:12:14 PM
18-04-15 19:00,NA,1,3,10,77,37,1011.9,0,0,0,0,N,economy,93627680,ibrahim,other,,1,8:22:56 AM
18-04-15 20:00,Bronx,75,6,10,79,39,1011.2,0,0,0,0,N,economy,12737670,rahmah,female,,1,11:09:41 AM
18-04-15 20:00,Brooklyn,1216,6,10,79,39,1011.2,0,0,0,0,N,accessibility,89035089,safaa,other,,1,7:58:20 PM
18-04-15 20:00,EWR,0,6,10,79,39,1011.2,0,0,0,0,N,premium,30906070,rahmah,male,,1,8:50:46 AM
18-04-15 20:00,Manhattan,4738,6,10,79,39,1011.2,0,0,0,0,N,accessibility,20926401,sabry,male,,1,3:47:42 AM
18-04-15 20:00,Queens,434,6,10,79,39,1011.2,0,0,0,0,N,economy,96475773,abdulrahman,male,,1,8:47:31 PM
18-04-15 20:00,Staten Island,5,6,10,79,39,1011.2,0,0,0,0,N,premium,101603448,yousef,female,,1,2:48:57 AM
18-04-15 20:00,NA,1,6,10,79,39,1011.2,0,0,0,0,N,premium,24681023,abdulrahman,female,,1,9:58:12 PM
18-04-15 21:00,Bronx,90,9,10,75,41,1011.1,0,0,0,0,N,carpool,47746564,sabry,male,,1,4:34:42 PM
18-04-15 21:00,Brooklyn,1293,9,10,75,41,1011.1,0,0,0,0,N,accessibility,93029704,kareem,female,,1,7:01:45 PM
18-04-15 21:00,EWR,0,9,10,75,41,1011.1,0,0,0,0,N,carpool,40362510,toka,female,,1,3:19:36 AM
18-04-15 21:00,Manhattan,4737,9,10,75,41,1011.1,0,0,0,0,N,premium,3967015,abdulrahman,female,,1,5:57:47 PM
18-04-15 21:00,Queens,441,9,10,75,41,1011.1,0,0,0,0,N,carpool,100638521,doha,other,,1,10:18:57 AM
18-04-15 21:00,Staten Island,3,9,10,75,41,1011.1,0,0,0,0,N,accessibility,101973667,malek,female,,1,4:10:48 PM
18-04-15 21:00,NA,3,9,10,75,41,1011.1,0,0,0,0,N,carpool,100961209,mohamod,male,,1,10:59:07 AM
18-04-15 22:00,Bronx,112,7,10,76,41,1010.7,0,0,0,0,N,carpool,14470919,mohamod,male,,1,2:18:00 PM
18-04-15 22:00,Brooklyn,1339,7,10,76,41,1010.7,0,0,0,0,N,economy,73396928,abdallah,male,,1,4:35:57 AM
18-04-15 22:00,EWR,0,7,10,76,41,1010.7,0,0,0,0,N,carpool,3496770,hadeer,female,,1,4:23:21 PM
18-04-15 22:00,Manhattan,4372,7,10,76,41,1010.7,0,0,0,0,N,accessibility,81407226,moaz,male,,1,3:04:29 PM
18-04-15 22:00,Queens,520,7,10,76,41,1010.7,0,0,0,0,N,economy,5495048,moaz,other,,1,1:07:22 PM
18-04-15 22:00,Staten Island,3,7,10,76,41,1010.7,0,0,0,0,N,carpool,59497653,doha,other,,1,5:06:58 PM
18-04-15 22:00,NA,2,7,10,76,41,1010.7,0,0,0,0,N,economy,94521845,mohamod,other,,1,9:47:54 PM
18-04-15 23:00,Bronx,109,0,10,74,41,1010.9,0,0,0,0,N,economy,3017220,khalid,other,,1,2:26:16 AM
18-04-15 23:00,Brooklyn,1509,0,10,74,41,1010.9,0,0,0,0,N,carpool,84662460,moaz,other,,1,12:05:50 AM
18-04-15 23:00,EWR,0,0,10,74,41,1010.9,0,0,0,0,N,carpool,32544366,ibrahim,other,,1,3:08:25 PM
18-04-15 23:00,Manhattan,5097,0,10,74,41,1010.9,0,0,0,0,N,accessibility,37870922,malek,female,,1,11:15:48 PM
18-04-15 23:00,Queens,514,0,10,74,41,1010.9,0,0,0,0,N,carpool,11902162,mohamod,other,,1,10:54:02 AM
18-04-15 23:00,Staten Island,5,0,10,74,41,1010.9,0,0,0,0,N,carpool,74437868,john,male,,1,3:30:32 PM
18-04-15 23:00,NA,5,0,10,74,41,1010.9,0,0,0,0,N,carpool,9447546,mohamod,male,,1,4:55:18 AM
19-04-15 0:00,Bronx,119,7,10,75,40,1012.2,0,0,0,0,N,carpool,48810087,abdulrahman,other,,1,7:27:50 PM
19-04-15 0:00,Brooklyn,1342,7,10,75,40,1012.2,0,0,0,0,N,carpool,21255279,abdallah,male,,1,3:29:41 AM
19-04-15 0:00,EWR,0,7,10,75,40,1012.2,0,0,0,0,N,accessibility,75369718,john,other,,1,4:28:50 PM
19-04-15 0:00,Manhattan,5208,7,10,75,40,1012.2,0,0,0,0,N,premium,37128401,nada,female,,1,11:16:34 AM
19-04-15 0:00,Queens,452,7,10,75,40,1012.2,0,0,0,0,N,economy,94485636,yara,other,,1,1:49:30 PM
19-04-15 0:00,Staten Island,0,7,10,75,40,1012.2,0,0,0,0,N,premium,45051218,yara,male,,1,5:47:33 PM
19-04-15 0:00,NA,1,7,10,75,40,1012.2,0,0,0,0,N,accessibility,34715022,moaz,female,,1,2:40:16 AM
19-04-15 1:00,Bronx,60,9,10,73,32,1013.9,0,0,0,0,N,premium,93970971,yousef,other,,1,9:15:04 PM
19-04-15 1:00,Brooklyn,1277,9,10,73,32,1013.9,0,0,0,0,N,carpool,60750377,mahmoud,other,,1,4:17:35 PM
19-04-15 1:00,EWR,0,9,10,73,32,1013.9,0,0,0,0,N,premium,28998987,malek,male,,1,4:27:11 AM
19-04-15 1:00,Manhattan,4770,9,10,73,32,1013.9,0,0,0,0,N,economy,80626785,mahmoud,other,,1,5:45:50 PM
19-04-15 1:00,Queens,368,9,10,73,32,1013.9,0,0,0,0,N,accessibility,44603035,malek,female,,1,11:56:22 AM
19-04-15 1:00,Staten Island,1,9,10,73,32,1013.9,0,0,0,0,N,premium,74645050,yara,male,,1,3:49:23 AM
19-04-15 1:00,NA,2,9,10,73,32,1013.9,0,0,0,0,N,carpool,14751714,abdallah,male,,1,12:04:30 PM
19-04-15 2:00,Bronx,66,3,10,70,27,1015.2,0,0,0,0,N,economy,47128272,kareem,other,,1,12:28:41 PM
19-04-15 2:00,Brooklyn,1080,3,10,70,27,1015.2,0,0,0,0,N,economy,16637272,nada,other,,1,5:12:24 AM
19-04-15 2:00,EWR,0,3,10,70,27,1015.2,0,0,0,0,N,premium,33701032,khalid,female,,1,1:11:14 AM
19-04-15 2:00,Manhattan,3584,3,10,70,27,1015.2,0,0,0,0,N,economy,84760456,toka,male,,1,9:08:02 AM
19-04-15 2:00,Queens,289,3,10,70,27,1015.2,0,0,0,0,N,premium,46959337,mahmoud,female,,1,4:44:20 AM
19-04-15 2:00,Staten Island,0,3,10,70,27,1015.2,0,0,0,0,N,accessibility,28789607,john,other,,1,3:10:35 PM
19-04-15 2:00,NA,2,3,10,70,27,1015.2,0,0,0,0,N,economy,20240006,ibrahim,other,,1,11:06:33 AM
19-04-15 3:00,Bronx,44,5,10,67,25,1016.6,0,0,0,0,N,accessibility,7602827,sabry,female,,1,1:47:57 AM
19-04-15 3:00,Brooklyn,774,5,10,67,25,1016.6,0,0,0,0,N,accessibility,37920836,abdulrahman,other,,1,1:50:33 AM
19-04-15 3:00,EWR,0,5,10,67,25,1016.6,0,0,0,0,N,premium,81271089,ibrahim,female,,1,9:29:21 PM
19-04-15 3:00,Manhattan,2280,5,10,67,25,1016.6,0,0,0,0,N,accessibility,89543171,sarah,other,,1,7:58:36 PM
19-04-15 3:00,Queens,209,5,10,67,25,1016.6,0,0,0,0,N,premium,60751083,rahmah,male,,1,2:05:16 AM
19-04-15 3:00,Staten Island,1,5,10,67,25,1016.6,0,0,0,0,N,carpool,15198427,kareem,other,,1,10:35:02 AM
19-04-15 3:00,NA,3,5,10,67,25,1016.6,0,0,0,0,N,carpool,28019737,toka,female,,1,8:43:24 AM
19-04-15 4:00,Bronx,36,8,10,65,26,1017.5,0,0,0,0,N,accessibility,77633199,khalid,other,,1,7:52:29 PM
19-04-15 4:00,Brooklyn,569,8,10,65,26,1017.5,0,0,0,0,N,accessibility,68233233,ibrahim,female,,1,5:42:21 PM
19-04-15 4:00,EWR,0,8,10,65,26,1017.5,0,0,0,0,N,economy,65066339,khalid,female,,1,4:31:53 AM
19-04-15 4:00,Manhattan,1342,8,10,65,26,1017.5,0,0,0,0,N,premium,68161314,malek,male,,1,9:53:29 AM
19-04-15 4:00,Queens,207,8,10,65,26,1017.5,0,0,0,0,N,premium,94694976,sameh,male,,1,11:18:24 AM
19-04-15 4:00,Staten Island,0,8,10,65,26,1017.5,0,0,0,0,N,premium,27540056,moaz,female,,1,5:02:53 PM
19-04-15 4:00,NA,2,8,10,65,26,1017.5,0,0,0,0,N,carpool,25851245,sabry,male,,1,9:06:52 PM
19-04-15 5:00,Bronx,23,8,10,63,25,1018.4,0,0,0,0,N,carpool,13673755,toka,male,,1,3:32:04 PM
19-04-15 5:00,Brooklyn,336,8,10,63,25,1018.4,0,0,0,0,N,economy,101461679,sarah,female,,1,10:50:46 AM
19-04-15 5:00,EWR,0,8,10,63,25,1018.4,0,0,0,0,N,economy,55014450,hadeer,male,,1,6:41:12 AM
19-04-15 5:00,Manhattan,748,8,10,63,25,1018.4,0,0,0,0,N,carpool,12579301,nada,other,,1,8:29:27 PM
19-04-15 5:00,Queens,121,8,10,63,25,1018.4,0,0,0,0,N,premium,56240015,amira,female,,1,10:23:14 PM
19-04-15 5:00,Staten Island,0,8,10,63,25,1018.4,0,0,0,0,N,premium,86578286,mohamod,other,,1,8:18:51 AM
19-04-15 5:00,NA,2,8,10,63,25,1018.4,0,0,0,0,N,accessibility,83726032,toka,male,,1,5:02:56 PM
19-04-15 6:00,Bronx,25,5,10,61,27,1019,0,0,0,0,N,economy,97509094,sameh,female,,1,12:18:22 PM
19-04-15 6:00,Brooklyn,318,5,10,61,27,1019,0,0,0,0,N,accessibility,92398053,malek,male,,1,11:56:09 AM
19-04-15 6:00,EWR,0,5,10,61,27,1019,0,0,0,0,N,premium,47124599,hadeer,female,,1,9:18:38 PM
19-04-15 6:00,Manhattan,548,5,10,61,27,1019,0,0,0,0,N,premium,42089508,mohamod,female,,1,1:11:00 AM
19-04-15 6:00,Queens,125,5,10,61,27,1019,0,0,0,0,N,premium,491234,yara,other,,1,1:17:35 PM
19-04-15 6:00,Staten Island,0,5,10,61,27,1019,0,0,0,0,N,premium,75099521,yousef,female,,1,9:43:23 AM
19-04-15 7:00,Bronx,27,8,10,59,20,1019.8,0,0,0,0,N,economy,75282491,toka,other,,1,1:57:35 PM
19-04-15 7:00,Brooklyn,300,8,10,59,20,1019.8,0,0,0,0,N,accessibility,86107403,abdallah,male,,1,6:53:25 PM
19-04-15 7:00,EWR,0,8,10,59,20,1019.8,0,0,0,0,N,premium,73822813,nada,male,,1,1:57:11 PM
19-04-15 7:00,Manhattan,564,8,10,59,20,1019.8,0,0,0,0,N,premium,100373575,mohamod,female,,1,2:07:45 PM
19-04-15 7:00,Queens,137,8,10,59,20,1019.8,0,0,0,0,N,premium,51120143,moaz,female,,1,6:09:41 AM
19-04-15 7:00,Staten Island,1,8,10,59,20,1019.8,0,0,0,0,N,premium,25175221,moaz,female,,1,12:19:56 AM
19-04-15 7:00,NA,1,8,10,59,20,1019.8,0,0,0,0,N,accessibility,94349203,doha,male,,1,5:48:45 PM
19-04-15 8:00,Bronx,30,11,10,57,19,1020.7,0,0,0,0,N,premium,23197632,bishoy,male,,1,5:39:53 PM
19-04-15 8:00,Brooklyn,344,11,10,57,19,1020.7,0,0,0,0,N,economy,95680705,amira,female,,1,1:39:08 AM
19-04-15 8:00,EWR,0,11,10,57,19,1020.7,0,0,0,0,N,premium,99415834,toka,female,,1,6:59:29 PM
19-04-15 8:00,Manhattan,691,11,10,57,19,1020.7,0,0,0,0,N,accessibility,84390293,toka,female,,1,3:17:58 PM
19-04-15 8:00,Queens,149,11,10,57,19,1020.7,0,0,0,0,N,carpool,64994441,toka,other,,1,11:44:14 AM
19-04-15 8:00,Staten Island,0,11,10,57,19,1020.7,0,0,0,0,N,premium,71185522,john,male,,1,7:12:31 AM
19-04-15 8:00,NA,2,11,10,57,19,1020.7,0,0,0,0,N,accessibility,32264830,nada,male,,1,5:56:51 PM
19-04-15 9:00,Bronx,23,9,10,55,23,1021.4,0,0,0,0,N,accessibility,11202595,sameh,male,,1,1:22:34 AM
19-04-15 9:00,Brooklyn,460,9,10,55,23,1021.4,0,0,0,0,N,premium,53137624,sabry,male,,1,10:35:14 PM
19-04-15 9:00,EWR,0,9,10,55,23,1021.4,0,0,0,0,N,premium,20247358,safaa,female,,1,11:55:17 PM
19-04-15 9:00,Manhattan,996,9,10,55,23,1021.4,0,0,0,0,N,carpool,46322714,nada,other,,1,7:52:21 AM
19-04-15 9:00,Queens,188,9,10,55,23,1021.4,0,0,0,0,N,premium,81122171,yara,male,,1,12:37:57 AM
19-04-15 9:00,Staten Island,1,9,10,55,23,1021.4,0,0,0,0,N,carpool,49347302,yara,female,,1,10:46:29 AM
19-04-15 9:00,NA,2,9,10,55,23,1021.4,0,0,0,0,N,carpool,77818570,sabry,male,,1,2:57:38 PM
19-04-15 10:00,Bronx,44,8,10,54,24,1021.8,0,0,0,0,N,economy,50544521,amira,other,,1,8:56:36 PM
